id,stcnttr,name,addr,level,dist,score
Census Tract 202,Census Tract 202,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.32 miles,4
Census Tract 202,Census Tract 202,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,1.38 miles,Compare
Census Tract 202,Census Tract 202,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.49 miles,8
Census Tract 202,Census Tract 202,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,2.05 miles,10
Census Tract 202,Census Tract 202,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,2.05 miles,5
Census Tract 202,Census Tract 202,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,2.5 miles,4
Census Tract 202,Census Tract 202,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,2.52 miles,8
Census Tract 202,Census Tract 202,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,3.23 miles,Compare
Census Tract 202,Census Tract 202,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,3.25 miles,7
Census Tract 202,Census Tract 202,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,3.28 miles,3
Census Tract 202,Census Tract 202,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.36 miles,Compare
Census Tract 202,Census Tract 202,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,3.39 miles,5
Census Tract 202,Census Tract 202,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.43 miles,8
Census Tract 202,Census Tract 202,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.8 miles,8
Census Tract 202,Census Tract 202,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.11 miles,10
Census Tract 202,Census Tract 202,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.46 miles,3
Census Tract 203,Census Tract 203,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.28 miles,5
Census Tract 203,Census Tract 203,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,0.28 miles,3
Census Tract 203,Census Tract 203,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,0.78 miles,Compare
Census Tract 203,Census Tract 203,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.89 miles,3
Census Tract 203,Census Tract 203,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.12 miles,Compare
Census Tract 203,Census Tract 203,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.38 miles,8
Census Tract 203,Census Tract 203,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,1.42 miles,Compare
Census Tract 203,Census Tract 203,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,1.46 miles,Compare
Census Tract 203,Census Tract 203,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.47 miles,Compare
Census Tract 203,Census Tract 203,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.57 miles,4
Census Tract 203,Census Tract 203,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,1.74 miles,10
Census Tract 203,Census Tract 203,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,1.74 miles,5
Census Tract 203,Census Tract 203,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,2.54 miles,4
Census Tract 203,Census Tract 203,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,2.69 miles,8
Census Tract 203,Census Tract 203,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,3.01 miles,Compare
Census Tract 203,Census Tract 203,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,3.03 miles,7
Census Tract 203,Census Tract 203,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.1 miles,Compare
Census Tract 203,Census Tract 203,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.1 miles,8
Census Tract 203,Census Tract 203,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,3.13 miles,3
Census Tract 203,Census Tract 203,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,3.36 miles,5
Census Tract 203,Census Tract 203,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.55 miles,8
Census Tract 203,Census Tract 203,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,3.79 miles,10
Census Tract 203,Census Tract 203,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.14 miles,3
Census Tract 204.01,Census Tract 204.01,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.9 miles,5
Census Tract 204.01,Census Tract 204.01,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,0.9 miles,3
Census Tract 204.01,Census Tract 204.01,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,1.01 miles,10
Census Tract 204.01,Census Tract 204.01,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,1.01 miles,5
Census Tract 204.01,Census Tract 204.01,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.21 miles,Compare
Census Tract 204.01,Census Tract 204.01,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.44 miles,8
Census Tract 204.01,Census Tract 204.01,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,1.58 miles,3
Census Tract 204.01,Census Tract 204.01,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.83 miles,Compare
Census Tract 204.01,Census Tract 204.01,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,1.95 miles,Compare
Census Tract 204.01,Census Tract 204.01,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,2.17 miles,Compare
Census Tract 204.01,Census Tract 204.01,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,2.25 miles,8
Census Tract 204.01,Census Tract 204.01,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,2.33 miles,Compare
Census Tract 204.01,Census Tract 204.01,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,2.33 miles,4
Census Tract 204.01,Census Tract 204.01,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,2.5 miles,Compare
Census Tract 204.01,Census Tract 204.01,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.58 miles,Compare
Census Tract 204.01,Census Tract 204.01,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.61 miles,7
Census Tract 204.01,Census Tract 204.01,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,2.82 miles,4
Census Tract 204.01,Census Tract 204.01,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.92 miles,3
Census Tract 204.01,Census Tract 204.01,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,2.95 miles,8
Census Tract 204.01,Census Tract 204.01,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,2.96 miles,10
Census Tract 204.01,Census Tract 204.01,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.23 miles,8
Census Tract 204.01,Census Tract 204.01,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,3.28 miles,3
Census Tract 204.01,Census Tract 204.01,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,3.43 miles,5
Census Tract 204.01,Census Tract 204.01,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.61 miles,4
Census Tract 204.01,Census Tract 204.01,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,4.87 miles,Compare
Census Tract 204.02,Census Tract 204.02,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,0.57 miles,10
Census Tract 204.02,Census Tract 204.02,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,0.57 miles,5
Census Tract 204.02,Census Tract 204.02,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,1.11 miles,5
Census Tract 204.02,Census Tract 204.02,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,1.11 miles,3
Census Tract 204.02,Census Tract 204.02,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.66 miles,Compare
Census Tract 204.02,Census Tract 204.02,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,1.7 miles,3
Census Tract 204.02,Census Tract 204.02,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.9 miles,8
Census Tract 204.02,Census Tract 204.02,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,1.91 miles,Compare
Census Tract 204.02,Census Tract 204.02,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,2.07 miles,8
Census Tract 204.02,Census Tract 204.02,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.11 miles,Compare
Census Tract 204.02,Census Tract 204.02,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.15 miles,7
Census Tract 204.02,Census Tract 204.02,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,2.24 miles,Compare
Census Tract 204.02,Census Tract 204.02,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,2.28 miles,Compare
Census Tract 204.02,Census Tract 204.02,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,2.45 miles,4
Census Tract 204.02,Census Tract 204.02,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.51 miles,3
Census Tract 204.02,Census Tract 204.02,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,2.62 miles,Compare
Census Tract 204.02,Census Tract 204.02,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,2.62 miles,4
Census Tract 204.02,Census Tract 204.02,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,2.63 miles,10
Census Tract 204.02,Census Tract 204.02,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,2.7 miles,Compare
Census Tract 204.02,Census Tract 204.02,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,3.11 miles,5
Census Tract 204.02,Census Tract 204.02,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,3.11 miles,3
Census Tract 204.02,Census Tract 204.02,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.14 miles,8
Census Tract 204.02,Census Tract 204.02,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.68 miles,8
Census Tract 204.02,Census Tract 204.02,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.15 miles,4
Census Tract 204.02,Census Tract 204.02,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,4.41 miles,Compare
Census Tract 205,Census Tract 205,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.55 miles,5
Census Tract 205,Census Tract 205,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,0.55 miles,3
Census Tract 205,Census Tract 205,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,1.15 miles,10
Census Tract 205,Census Tract 205,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,1.15 miles,5
Census Tract 205,Census Tract 205,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.16 miles,Compare
Census Tract 205,Census Tract 205,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,1.21 miles,3
Census Tract 205,Census Tract 205,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.56 miles,8
Census Tract 205,Census Tract 205,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,1.58 miles,Compare
Census Tract 205,Census Tract 205,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.67 miles,Compare
Census Tract 205,Census Tract 205,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,1.8 miles,Compare
Census Tract 205,Census Tract 205,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.96 miles,4
Census Tract 205,Census Tract 205,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,2.04 miles,Compare
Census Tract 205,Census Tract 205,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,2.5 miles,4
Census Tract 205,Census Tract 205,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.53 miles,Compare
Census Tract 205,Census Tract 205,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.56 miles,7
Census Tract 205,Census Tract 205,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,2.58 miles,8
Census Tract 205,Census Tract 205,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.76 miles,3
Census Tract 205,Census Tract 205,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,2.86 miles,Compare
Census Tract 205,Census Tract 205,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,3.17 miles,5
Census Tract 205,Census Tract 205,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.18 miles,8
Census Tract 205,Census Tract 205,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,3.21 miles,10
Census Tract 205,Census Tract 205,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.31 miles,8
Census Tract 205,Census Tract 205,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,3.62 miles,3
Census Tract 205,Census Tract 205,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.67 miles,4
Census Tract 205,Census Tract 205,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,4.92 miles,Compare
Census Tract 206,Census Tract 206,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.21 miles,5
Census Tract 206,Census Tract 206,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,0.21 miles,3
Census Tract 206,Census Tract 206,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.85 miles,3
Census Tract 206,Census Tract 206,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.13 miles,Compare
Census Tract 206,Census Tract 206,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,1.28 miles,Compare
Census Tract 206,Census Tract 206,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,1.44 miles,Compare
Census Tract 206,Census Tract 206,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,1.44 miles,10
Census Tract 206,Census Tract 206,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,1.44 miles,5
Census Tract 206,Census Tract 206,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.5 miles,Compare
Census Tract 206,Census Tract 206,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.6 miles,4
Census Tract 206,Census Tract 206,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.67 miles,8
Census Tract 206,Census Tract 206,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.72 miles,Compare
Census Tract 206,Census Tract 206,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,2.27 miles,4
Census Tract 206,Census Tract 206,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.64 miles,Compare
Census Tract 206,Census Tract 206,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.65 miles,7
Census Tract 206,Census Tract 206,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.76 miles,3
Census Tract 206,Census Tract 206,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,2.94 miles,8
Census Tract 206,Census Tract 206,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,3.03 miles,5
Census Tract 206,Census Tract 206,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.07 miles,8
Census Tract 206,Census Tract 206,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.17 miles,Compare
Census Tract 206,Census Tract 206,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,3.53 miles,10
Census Tract 206,Census Tract 206,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.63 miles,8
Census Tract 206,Census Tract 206,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,3.98 miles,3
Census Tract 206,Census Tract 206,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.86 miles,4
Census Tract 207,Census Tract 207,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.26 miles,5
Census Tract 207,Census Tract 207,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,0.26 miles,3
Census Tract 207,Census Tract 207,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.48 miles,3
Census Tract 207,Census Tract 207,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.95 miles,Compare
Census Tract 207,Census Tract 207,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,1.07 miles,Compare
Census Tract 207,Census Tract 207,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.23 miles,4
Census Tract 207,Census Tract 207,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.28 miles,Compare
Census Tract 207,Census Tract 207,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.46 miles,Compare
Census Tract 207,Census Tract 207,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.47 miles,Compare
Census Tract 207,Census Tract 207,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,1.73 miles,10
Census Tract 207,Census Tract 207,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,1.73 miles,5
Census Tract 207,Census Tract 207,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.9 miles,8
Census Tract 207,Census Tract 207,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,2.02 miles,4
Census Tract 207,Census Tract 207,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.73 miles,Compare
Census Tract 207,Census Tract 207,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.73 miles,3
Census Tract 207,Census Tract 207,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.74 miles,7
Census Tract 207,Census Tract 207,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,2.86 miles,5
Census Tract 207,Census Tract 207,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.07 miles,8
Census Tract 207,Census Tract 207,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.29 miles,8
Census Tract 207,Census Tract 207,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.53 miles,Compare
Census Tract 207,Census Tract 207,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,3.84 miles,10
Census Tract 207,Census Tract 207,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.99 miles,8
Census Tract 207,Census Tract 207,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.34 miles,3
Census Tract 208,Census Tract 208,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.24 miles,3
Census Tract 208,Census Tract 208,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.47 miles,5
Census Tract 208,Census Tract 208,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,0.47 miles,3
Census Tract 208,Census Tract 208,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.79 miles,Compare
Census Tract 208,Census Tract 208,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,0.83 miles,Compare
Census Tract 208,Census Tract 208,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,0.99 miles,4
Census Tract 208,Census Tract 208,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.32 miles,Compare
Census Tract 208,Census Tract 208,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.4 miles,Compare
Census Tract 208,Census Tract 208,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.46 miles,Compare
Census Tract 208,Census Tract 208,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,1.9 miles,4
Census Tract 208,Census Tract 208,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,1.94 miles,10
Census Tract 208,Census Tract 208,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,1.94 miles,5
Census Tract 208,Census Tract 208,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.06 miles,8
Census Tract 208,Census Tract 208,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.76 miles,3
Census Tract 208,Census Tract 208,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,2.8 miles,5
Census Tract 208,Census Tract 208,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.83 miles,Compare
Census Tract 208,Census Tract 208,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.84 miles,7
Census Tract 208,Census Tract 208,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.07 miles,8
Census Tract 208,Census Tract 208,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.53 miles,8
Census Tract 208,Census Tract 208,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.76 miles,Compare
Census Tract 208,Census Tract 208,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,4.06 miles,10
Census Tract 208,Census Tract 208,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,4.21 miles,8
Census Tract 208,Census Tract 208,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.57 miles,3
Census Tract 209,Census Tract 209,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.49 miles,Compare
Census Tract 209,Census Tract 209,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.64 miles,3
Census Tract 209,Census Tract 209,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.86 miles,5
Census Tract 209,Census Tract 209,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,0.86 miles,3
Census Tract 209,Census Tract 209,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,1.06 miles,Compare
Census Tract 209,Census Tract 209,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.21 miles,4
Census Tract 209,Census Tract 209,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,1.41 miles,4
Census Tract 209,Census Tract 209,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,1.75 miles,10
Census Tract 209,Census Tract 209,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,1.75 miles,5
Census Tract 209,Census Tract 209,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.84 miles,Compare
Census Tract 209,Census Tract 209,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.91 miles,Compare
Census Tract 209,Census Tract 209,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,2.05 miles,Compare
Census Tract 209,Census Tract 209,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,2.19 miles,3
Census Tract 209,Census Tract 209,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,2.24 miles,5
Census Tract 209,Census Tract 209,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,2.32 miles,7
Census Tract 209,Census Tract 209,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,2.33 miles,Compare
Census Tract 209,Census Tract 209,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,2.51 miles,8
Census Tract 209,Census Tract 209,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.45 miles,8
Census Tract 209,Census Tract 209,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,3.65 miles,8
Census Tract 209,Census Tract 209,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,3.82 miles,10
Census Tract 209,Census Tract 209,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.99 miles,Compare
Census Tract 209,Census Tract 209,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,4.44 miles,8
Census Tract 209,Census Tract 209,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.49 miles,3
Census Tract 209,Census Tract 209,Jefferson High School,"6996 Mission Street, Daly City, CA 94014",9-12,4.66 miles,4
Census Tract 209,Census Tract 209,Thornton High School,"115 First Avenue, Daly City, CA 94014",9-12,4.83 miles,Compare
Census Tract 210,Census Tract 210,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,0.71 miles,Compare
Census Tract 210,Census Tract 210,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,0.71 miles,3
Census Tract 210,Census Tract 210,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,0.73 miles,5
